🇨🇳中央电视台,#genre#
DJ心在跳情在烧,https://vd4.bdstatic.com/mda-mhwf07t27w3gi1y7/1080p/cae_h264/1630406994590156367/mda-mhwf07t27w3gi1y7.mp4
孙艺琪寂寞的人别听伤感情歌,https://vd2.bdstatic.com/mda-mdscsws7443npwa8/1080p/cae_h264/1619516504/mda-mdscsws7443npwa8.mp4
郭镐鸣野摩托,https://vd3.bdstatic.com/mda-mekfm7wu6f4rtt99/1080p/cae_h264/1621595318412084671/mda-mekfm7wu6f4rtt99.mp4
赵蕾蕾寂寞的城伤心的人,https://vd2.bdstatic.com/mda-mesdm11tdp69a9ye/1080p/cae_h264/1622115758783335310/mda-mesdm11tdp69a9ye.mp4
叶筱萱爱到最后是孤独,https://vd4.bdstatic.com/mda-mh9fjm2j86uyymfa/1080p/cae_h264/1628593607912074882/mda-mh9fjm2j86uyymfa.mp4
海来阿木浪子心DJ沈念版,https://vd3.bdstatic.com/mda-mgr9s5pv0jeqbcm8/1080p/cae_h264/1627298307874491239/mda-mgr9s5pv0jeqbcm8.mp4
人间惊鸿客,https://vd3.bdstatic.com/mda-mh2bbyjcqjxjhzkd/1080p/cae_h264/1627978577559447916/mda-mh2bbyjcqjxjhzkd.mp4
DJ版望爱却步,https://vd4.bdstatic.com/mda-mh3ei4sg2jypty79/1080p/cae_h264/1628072927342489970/mda-mh3ei4sg2jypty79.mp4
唱着情歌流着泪,https://vd3.bdstatic.com/mda-mhwaejanf0ie6b8j/1080p/cae_h264/1630409563129833732/mda-mhwaejanf0ie6b8j.mp4
DJ版一个人挺好,https://vd3.bdstatic.com/mda-mh6gqq4b59z26cjx/1080p/cae_h264/1628504623473300938/mda-mh6gqq4b59z26cjx.mp4
🌱人间烟火,https://vd3.bdstatic.com/mda-nia9gqywiryyn8pk/576p/h264/1662878654763005591/mda-nia9gqywiryyn8pk.mp4
演唱程响_是否,https://txmov2.a.kwimgs.com/upic/2023/05/04/11/BMjAyMzA1MDQxMTQyMzZfMTM4ODQ2MjU5MF8xMDIyNTUwODM0MzVfMl8z_b_B6b2a4f4f70e27bf7915609b0876287ce.mp4?tag=1-1705540739-std-1-msqhkxrpxy-d4e0f8c8c2deb8e6&clientCacheKey=3xx6zux29kaegjm_b.mp4&tt=b&di=529d11df&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
祝福你,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg6uyj4QUosO5G.mp4
你是演员,https://kq.bgp.68tool.com/m3u8/2023/08/12/09e92ecad04db1c1/playlist.m3u8
热舞～心跳加速,https://vd2.bdstatic.com/mda-nma466es35rste5r/hd/cae_h264/1670727704014173730/mda-nma466es35rste5r.mp4?auth_key=1671027379-0-0-c814dc9425f4a426fc43b2a39a86f28e&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=2779341914&vid=5457361828850078429&abtest=all
转眼就是一辈子,https://kq.bgp.68tool.com/m3u8/2023/08/05/4939cdde4c912b82/playlist.m3u8
情 徒,https://kq.bgp.68tool.com/m3u8/2023/07/24/1d5f804bb6b5497d/playlist.m3u8
女人是花,https://kq.bgp.68tool.com/m3u8/2023/07/24/1330fc277292d588/playlist.m3u8
又是细雨Dj,https://kq.bgp.68tool.com/m3u8/2023/07/21/99e27fcde849d294/playlist.m3u8
南屏晚钟dj,https://kq.bgp.68tool.com/m3u8/2023/07/14/bfc4af1838eb3b58/playlist.m3u8
幸福有你dj,https://kq.bgp.68tool.com/m3u8/2023/06/26/826b20fbadff4281/playlist.m3u8
爱我的人,https://kq.bgp.68tool.com/video/m3u8/2023/05/13/0eefa293/playlist.m3u8
当我娶过她,https://kq.bgp.68tool.com/video/m3u8/2023/05/13/4e291f0c/playlist.m3u8
爱的世界,https://kq.bgp.68tool.com/video/m3u8/2023/04/28/e821aac4/playlist.m3u8
玫瑰花的梦,https://kq.bgp.68tool.com/video/m3u8/2023/04/06/ae38fab0/playlist.m3u8
起风了dj,https://kq.bgp.68tool.com/video/m3u8/2023/04/06/fe72c32c/playlist.m3u8
热舞～你的欺骗,https://kq.bgp.68tool.com/video/m3u8/2023/03/24/892e0c50/playlist.m3u8
热舞～晚风吹,https://kq.bgp.68tool.com/video/m3u8/2023/03/24/0358eebb/playlist.m3u8
热舞～舞女泪,https://kq.bgp.68tool.com/video/m3u8/2023/03/23/377923dc/playlist.m3u8
钢管舞～受伤,https://kq.bgp.68tool.com/video/m3u8/2023/03/22/c80179d6/playlist.m3u8
负心人dj,https://kq.bgp.68tool.com/video/m3u8/2023/03/22/1812d19f/playlist.m3u8
如水年华dj,https://kq.bgp.68tool.com/video/m3u8/2023/03/21/26aee11d/playlist.m3u8
热舞～雾里着迷,https://kq.bgp.68tool.com/video/m3u8/2023/03/21/3c46c8f4/playlist.m3u8
下山 DjSZ仔,https://kq.bgp.68tool.com/video/m3u8/2021/09/01/176d4d80/playlist.m3u8
爱成狠dj,https://kq.bgp.68tool.com/video/m3u8/2023/03/19/653dea7e/playlist.m3u8
爱上你是一个错,https://kq.bgp.68tool.com/video/m3u8/2023/03/19/7f08ab68/playlist.m3u8
望爱却步DJ,https://kq.bgp.68tool.com/video/m3u8/2023/03/14/fafbba1b/playlist.m3u8
我要找到你dj,https://kq.bgp.68tool.com/video/m3u8/2023/03/14/42e14849/playlist.m3u8
九十九步dj,https://kq.bgp.68tool.com/video/m3u8/2023/03/11/ff5fec35/playlist.m3u8
和你成个家dj,https://kq.bgp.68tool.com/video/m3u8/2023/03/11/9e5c635b/playlist.m3u8
很在乎dj,https://kq.bgp.68tool.com/video/m3u8/2022/08/27/acaf2ee0/playlist.m3u8
红枣树dj,https://kq.bgp.68tool.com/video/m3u8/2022/08/17/e4ce2ac7/playlist.m3u8
喊麦～爰爱爱,https://kq.bgp.68tool.com/video/m3u8/2022/05/24/8b1f6817/playlist.m3u8
才说爱我dj,https://kq.bgp.68tool.com/video/m3u8/2022/02/18/f097d94a/playlist.m3u8
你爱我坏dj,https://kq.bgp.68tool.com/video/m3u8/2022/02/12/ebdaa808/playlist.m3u8
此生无怨无悔,https://kq.bgp.68tool.com/video/m3u8/2022/02/08/9164ca57/playlist.m3u8
夜猫🐱dj,https://kq.bgp.68tool.com/video/m3u8/2022/01/16/888ad6ce/playlist.m3u8
把心掏空dj,https://kq.bgp.68tool.com/video/m3u8/2022/01/06/2545e778/playlist.m3u8
情字最大dj,https://kq.bgp.68tool.com/video/m3u8/2021/10/25/195237ed/playlist.m3u8
送亲DJ版,https://kq.bgp.68tool.com/video/m3u8/2021/10/21/f1416b15/playlist.m3u8
热播DJ版,https://kq.bgp.68tool.com/video/m3u8/2021/10/09/3c9faf7f/playlist.m3u8
酒杯杯里dj,https://kq.bgp.68tool.com/video/m3u8/2021/10/09/6936bfc1/playlist.m3u8
眉雨 美女热舞,https://kq.bgp.68tool.com/video/m3u8/2021/10/08/e79526a0/playlist.m3u8
我爱你不问归期,https://kq.bgp.68tool.com/video/m3u8/2021/10/08/3d3821fa/playlist.m3u8
曾经最美dj,https://kq.bgp.68tool.com/video/m3u8/2021/09/11/829ebdda/playlist.m3u8
你把爱情给了谁,https://kq.bgp.68tool.com/video/m3u8/2021/09/01/2fe28b6e/playlist.m3u8
红颜 DJcand,https://kq.bgp.68tool.com/video/m3u8/2021/09/01/815f6e47/playlist.m3u8
美酒加咖啡DJ,https://kq.bgp.68tool.com/m3u8/2023/06/28/0482e6a730cf7099/playlist.m3u8
少年不识愁滋味,https://kq.bgp.68tool.com/m3u8/2023/10/26/1aa7b785ccb41373/playlist.m3u8
小伙有精神,https://kq.bgp.68tool.com/m3u8/2023/11/21/c2372473492d38e3/playlist.m3u8
断了这份情,https://kq.bgp.68tool.com/m3u8/2023/11/21/92d39080391d7a21/playlist.m3u8
回心转意Dj,https://kq.bgp.68tool.com/m3u8/2023/10/23/6173807b6d4ef00c/playlist.m3u8
欧美动感舞曲,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgyMqg4gUo-uSR5AU.mp4
💃dj昨天,https://vd3.bdstatic.com/mda-pdm08zc1ggjx4ycx/sc/bd265_cae_visr_v5/1682123201087649318/mda-pdm08zc1ggjx4ycx.mp4
dj我在等你,https://vd2.bdstatic.com/mda-mkq4iax6ed1yimay/sc/cae_h264/1637837116068761026/mda-mkq4iax6ed1yimay.mp4
dj你别放手,https://vdse.bdstatic.com//c92e81328ef6d13ba7d44e6eb80f9f1e.mp4
dj痴情恋歌,https://vdse.bdstatic.com//904548e7bec804905906557ed2752017.mp4
dj酒醉红尘,https://vd3.bdstatic.com/mda-na5e2wsduefpwtsa/sc/bd265_cae_delogo/1641892577002645260/mda-na5e2wsduefpwtsa.mp4
dj热歌,https://vd3.bdstatic.com/mda-pdi9u02n4u3dxcpz/sc/bd265_cae_visr_v5/1682208259591287320/mda-pdi9u02n4u3dxcpz.mp4
dj谁也留不住,https://vd3.bdstatic.com/mda-pdjam1wd9d8uay3n/sc/bd265_cae_visr_v5/1682158319858313890/mda-pdjam1wd9d8uay3n.mp4
dj情歌舞曲,https://vd2.bdstatic.com/mda-nag6y4ryfy5a0hjb/720p/h264_delogo/1642396108696963578/mda-nag6y4ryfy5a0hjb.mp4
一万个对不起,https://vdse.bdstatic.com//8343b02f5e7465d4c5b07e54403438b8.mp4
车载dj舞曲,https://vdse.bdstatic.com//7e9d2da860d4ac39c0ea86502360d6fe.mp4
精选6首伤感DJ,https://vdse.bdstatic.com//0c87c8977d0a33498fe7362d3c60c22c.mp4
6首女生版伤感,https://vdse.bdstatic.com//2e77709380ad7e6163e80c4d5c179689.mp4
歌曲1,https://vdse.bdstatic.com//61e318ea76e984f2bedb66f1ed1583be.mp4
歌曲2,https://vdse.bdstatic.com//8343b02f5e7465d4c5b07e54403438b8.mp4
6首好听情歌DJ,https://vdse.bdstatic.com//b9c765ede94b5d2bac8cb2a9afc70488.mp4
💫️恐怖电影1,#genre#


止水之下（西班牙恐怖片）,https://v.cdnlz11.com/20231223/18808_4ae22537/index.m3u8
恶魔2015（美国恐怖片）,https://v.cdnlz11.com/20231222/18797_62de8cd1/index.m3u8
恶邻来敲门（美国恐怖片）,https://v.cdnlz4.com/20231220/26246_cec1bf55/index.m3u8
校园网红惊魂记（比利时恐怖片）,https://v.cdnlz4.com/20231220/26240_0331c15c/index.m3u8
阿米蒂维尔谋杀案（美国恐怖片）,https://v.cdnlz11.com/20231221/18777_b335cc48/index.m3u8
感恩节2023（美国恐怖片）,https://v.cdnlz11.com/20231219/18760_8915ea0b/index.m3u8
净化之时2019(美国恐怖片),https://v.cdnlz11.com/20231219/18759_1fb10f31/index.m3u8
驱神(墨西哥 / 委内瑞拉 / 美国恐怖片),https://v.cdnlz11.com/20231219/18756_2aa27649/index.m3u8
黑色的房间(美国恐怖片),https://v.cdnlz11.com/20231219/18754_0550e892/index.m3u8
暗流2：末日天使(法国恐怖片),https://v.cdnlz11.com/20231219/18753_f4b069d4/index.m3u8
粽邪3：鬼门开(台湾恐怖片),https://v.cdnlz11.com/20231218/18749_b54f4ba0/index.m3u8
犬牙交错(西班牙恐怖片),https://v.cdnlz4.com/20231217/26231_b283a418/index.m3u8
尸舞(台湾恐怖片),https://v.cdnlz4.com/20231213/26223_9b3eac81/index.m3u8
同步2019(美国恐怖片),https://v.cdnlz11.com/20231217/18735_3be3b51b/index.m3u8
最佳房东(美国恐怖片),https://v.cdnlz11.com/20231217/18729_36dc833e/index.m3u8
看不见的他们(大陆恐怖片),https://v.cdnlz11.com/20231216/18726_f4ddb8dd/index.m3u8
幽闭空间2004(泰国恐怖片),https://v.cdnlz11.com/20231216/18721_3751052a/index.m3u8
守夜人2019(美国恐怖片),https://v.cdnlz11.com/20231216/18720_db486b93/index.m3u8
我最好的朋友死了(美国恐怖片),https://v.cdnlz4.com/20231213/26216_b45a6fd2/index.m3u8
丝黛芬妮(美国恐怖片),https://v.cdnlz11.com/20231215/18695_b33939bf/index.m3u8
大家的歌(日本恐怖片),https://v.cdnlz11.com/20231212/18663_6ecf7f66/index.m3u8
网络杀人案(意大利恐怖片),https://v.cdnlz11.com/20231211/18652_0c2841c1/index.m3u8
被禁止的游戏2023(日本恐怖片),https://v.cdnlz11.com/20231211/18646_a3981433/index.m3u8
幽灵马车1921(瑞典恐怖片),https://v.cdnlz11.com/20231209/18619_3692073e/index.m3u8
涅槃咒(越南恐怖片),https://v.cdnlz4.com/20231205/26195_3d35a74c/index.m3u8
林中野兽2014(美国恐怖片),https://v.cdnlz11.com/20231207/18583_0a7c56b0/index.m3u8

恐怖之森3(日本恐怖片),https://v.cdnlz17.com/20231204/63611_f6c26e09/index.m3u8
恐怖之森2(日本恐怖片),https://v.cdnlz17.com/20231204/63610_a088733b/index.m3u8
恐怖之森(日本恐怖片),https://v.cdnlz17.com/20231204/63612_dc80634e/index.m3u8
边陲(美国恐怖片),https://v.cdnlz17.com/20231205/63659_011033d0/index.m3u8
红衣小女孩2(台湾恐怖片),https://v.cdnlz11.com/20231206/18577_3aff7d74/index.m3u8
红衣小女孩(台湾恐怖片),https://v.cdnlz11.com/20231206/18576_0fb78560/index.m3u8
骑弹飞行(美国恐怖片),https://v.cdnlz11.com/20231206/18567_d8559d61/index.m3u8
鬼天使(法国恐怖片),https://v.cdnlz11.com/20231205/18546_7c3751eb/index.m3u8
零号嫌疑犯(英国恐怖片),https://v.cdnlz11.com/20231205/18544_8c2ea953/index.m3u8
黑色星期五2009(美国恐怖片),https://v.cdnlz17.com/20231125/63082_35b9090b/index.m3u8
墓地邂逅2(加拿大恐怖片),https://v.cdnlz17.com/20231125/63081_d0883828/index.m3u8
巫蛊人偶(泰国恐怖片),https://v1.cdnlz1.com/20231129/24249_1b043b66/index.m3u8
新死亡列车(加拿大恐怖片),https://v.cdnlz4.com/20231128/26184_e6390baf/index.m3u8
死亡低语2019(印度尼西亚 / 韩国恐怖片),https://vip.lzcdn2.com/20220605/8527_4d2c9163/index.m3u8
美国黑骇客(美国恐怖片),https://v.cdnlz4.com/20231128/26177_8ff5512f/index.m3u8
替身纸人(大陆恐怖片),https://v1.cdnlz1.com/20231128/24240_482278ee/index.m3u8
科学怪鱼(美国恐怖片),https://v.cdnlz11.com/20231128/18456_fad6f751/index.m3u8
丹皮尔(意大利恐怖片),https://v.cdnlz11.com/20231128/18455_be24864d/index.m3u8
十字架2004(比利时/法国/卢森堡恐怖片),https://v.cdnlz11.com/20231128/18454_ef9e0b2e/index.m3u8
恶魔修女(美国恐怖片),https://v.cdnlz4.com/20231121/26166_bd00954a/index.m3u8
搭车人2：我在等你来(美国恐怖片),https://v.cdnlz11.com/20231126/18437_7823bc2e/index.m3u8
撞邪（大陆恐怖片）,https://v.cdnlz2.com/20231125/27021_6009a547/index.m3u8
死亡笔记4：点亮新世界（日本恐怖片）,https://v.cdnlz17.com/20231124/62929_33de76be/index.m3u8
死亡之屋2003（德国 / 美国 / 加拿大恐怖片）,https://v.cdnlz11.com/20231123/18390_cca28a24/index.m3u8
鬼精灵6：灵异入侵（美国恐怖片）,https://v1.cdnlz1.com/20231122/24042_d9ac8cb3/index.m3u8
恶噬力（美国恐怖片）,https://v.cdnlz4.com/20231121/26161_9120ebec/index.m3u8
黄金七令之罗刹风云（大陆恐怖片）,https://v1.cdnlz1.com/20231120/23969_d67c72f1/index.m3u8
病毒32（阿根廷 / 乌拉圭恐怖片）,https://v.cdnlz2.com/20231119/26831_d60c9b1c/index.m3u8
忌怪岛（日本恐怖片）,https://v1.cdnlz1.com/20231119/23949_e0f1b1b0/index.m3u8
掠骨者2003（英国恐怖片）,https://v1.cdnlz1.com/20231119/23945_69a80ace/index.m3u8
路西法2021（奥地利恐怖片）,https://v.cdnlz2.com/20231118/26667_021114e4/index.m3u8
驱魔人：信徒（美国恐怖片）,https://v.cdnlz2.com/20231117/26619_4fe895fb/index.m3u8
惹鬼回路2：轮回再侵（美国恐怖片）,https://v.cdnlz11.com/20231116/18330_d30ed249/index.m3u8
岩洞惊魂（巴西恐怖片）,https://v.cdnlz4.com/20231114/26143_37815b77/index.m3u8
怪谈晚餐（韩国恐怖片）,https://v1.cdnlz1.com/20231113/23704_4f93567d/index.m3u8
千尸屋2（美国恐怖片）,https://v.cdnlz11.com/20231111/18243_32faf5ad/index.m3u8
千尸屋3（美国恐怖片）,https://v.cdnlz11.com/20231111/18237_27c14f55/index.m3u8
千尸屋（美国恐怖片）,https://v.cdnlz11.com/20231109/18201_23d15e5b/index.m3u8
咒乐园【粤语】（香港恐怖片）,https://v1.cdnlz1.com/20231109/23505_05017126/index.m3u8
坤蒂拉娜3（印度尼西亚恐怖片）,https://v.cdnlz4.com/20231108/26135_36139538/index.m3u8
两居室（日本恐怖片）,https://v1.cdnlz1.com/20231108/23476_58098cb8/index.m3u8
鬼影人2003（美国恐怖片）,https://v.cdnlz11.com/20231108/18179_37720bb6/index.m3u8
失踪2009（韩国恐怖片）,https://v.cdnlz17.com/20231107/31457_fc94ba25/index.m3u8
吸血鬼女王2002（澳大利亚 / 美国恐怖片）,https://v.cdnlz11.com/20231107/18158_a2b601be/index.m3u8
僵尸参将（大陆恐怖片）,https://v1.cdnlz1.com/20231107/23465_add1f667/index.m3u8
夺命小丑（美国恐怖片）,https://v.cdnlz11.com/20231107/18155_bae14ca9/index.m3u8
鲜肉2023（美国恐怖片）,https://v1.cdnlz1.com/20231107/23444_4cc41a20/index.m3u8
鬼故事1982（美国恐怖片）,https://v.cdnlz11.com/20231106/18147_d43cccbd/index.m3u8
笔仙（韩国恐怖片）,https://v.cdnlz17.com/20231106/31455_5c76f337/index.m3u8
电梯游戏（美国恐怖片）,https://v.cdnlz11.com/20231105/18137_effd00a6/index.m3u8
红杉林杀人魔（美国恐怖片）,https://v.cdnlz17.com/20231104/31360_0fcc279c/index.m3u8
独立候选人（美国恐怖片）,https://v.cdnlz4.com/20231104/26115_b7002292/index.m3u8
不许向上看（美国恐怖片）,https://v.cdnlz11.com/20231104/18126_53b9819b/index.m3u8
奥黛丽·恩肖的诅咒（加拿大恐怖片）,https://v.cdnlz11.com/20231104/18121_0adad33b/index.m3u8
狂犬惊魂（美国恐怖片）,https://v.cdnlz11.com/20231103/18105_affa8997/index.m3u8
我们2019（美国恐怖片）,https://v.cdnlz11.com/20231103/18097_be9759f1/index.m3u8
恶灵交响曲（加拿大恐怖片）,https://v1.cdnlz1.com/20231102/23344_c2d94232/index.m3u8
杀戮场2016（澳大利亚恐怖片）,https://v.cdnlz11.com/20231101/18070_f01f5ba7/index.m3u8
地狱屋起源：卡迈克尔庄园（美国恐怖片）,https://v.cdnlz12.com/20231031/10779_2d00cbce/index.m3u8
地狱屋2：阴曹酒店（美国恐怖片）,https://v.cdnlz12.com/20231031/10778_7b191d1b/index.m3u8
威尼斯惊魂夜（美国恐怖片）,https://v.cdnlz11.com/20231031/18055_44d79cf3/index.m3u8
南瓜恶灵2：血翼（美国恐怖片）,https://v1.cdnlz1.com/20231031/23296_7a8ce184/index.m3u8
天蛾人的预言（美国恐怖片）,https://v1.cdnlz1.com/20231028/23221_e822de62/index.m3u8
当邪恶潜伏时（阿根廷 / 美国恐怖片）,https://v.cdnlz11.com/20231028/17982_0cd23110/index.m3u8
死亡修女（西班牙恐怖片）,https://v.cdnlz11.com/20231027/17967_e57765a1/index.m3u8
亲爱的大卫2023（美国恐怖片）,https://v1.cdnlz1.com/20231024/23106_62e62236/index.m3u8
玩偶屋2023（美国恐怖片）,https://v1.cdnlz1.com/20231024/23102_5ef390ee/index.m3u8
夺命魔瞳（英国恐怖片）,https://v.cdnlz12.com/20231023/10680_6c8bc8a0/index.m3u8
噩梦缠身2003（美国恐怖片）,https://v.cdnlz12.com/20231023/10677_7c063b05/index.m3u8
深林诡事（大陆恐怖片）,https://v.cdnlz17.com/20231023/30614_4366a473/index.m3u8
地狱迪斯科（美国恐怖片）,https://v.cdnlz11.com/20231022/17889_1bb598d3/index.m3u8
死亡回放（美国恐怖片）,https://v.cdnlz11.com/20231022/17885_353893f7/index.m3u8
八人死亡2022（美国恐怖片）,https://v1.cdnlz1.com/20231022/23021_fbe67c01/index.m3u8
禁锢之塔2022（法国恐怖片）,https://v.cdnlz12.com/20231021/10663_fe36724f/index.m3u8
深层恐惧2003（美国恐怖片）,https://v.cdnlz12.com/20231021/10662_04044fe1/index.m3u8
灭鼠大战2002（美国恐怖片）,https://v.cdnlz12.com/20231021/10660_0f35a9bc/index.m3u8
电锯惊魂10（美国恐怖片）,https://v1.cdnlz1.com/20231020/23001_4fe2a692/index.m3u8
勾魂谷（英国恐怖片）,https://v.cdnlz12.com/20231020/10634_24751f57/index.m3u8
甘草叉（美国恐怖片）,https://v.cdnlz12.com/20231020/10633_474ff519/index.m3u8
眠2023（韩国恐怖片）,https://v1.cdnlz1.com/20231019/22970_41bc1b8a/index.m3u8
见鬼2【国语】（香港恐怖片）,https://v.cdnlz11.com/20231019/17848_29defc33/index.m3u8
见鬼【国语】（香港恐怖片）,https://v.cdnlz11.com/20231019/17847_08f6e9a4/index.m3u8
剧场灵（日本恐怖片）,https://v1.cdnlz1.com/20231019/22955_4a48a4f2/index.m3u8
粉笔地牢（西班牙恐怖片）,https://v1.cdnlz1.com/20231019/22953_8c13d767/index.m3u8
黑暗2002（美国恐怖片）,https://v1.cdnlz1.com/20231019/22951_56cc915f/index.m3u8
吸血鬼的颤抖（法国恐怖片）,https://v1.cdnlz1.com/20231019/22949_052aec2e/index.m3u8
鬼债2015（加拿大恐怖片）,https://v1.cdnlz1.com/20231018/22914_f01d3cae/index.m3u8
卢浮魅影2001（法国恐怖片）,https://v1.cdnlz1.com/20231018/22910_f5d292d8/index.m3u8
乖狗狗（挪威恐怖片）,https://v1.cdnlz1.com/20231018/22909_eada19c8/index.m3u8

史前巨鳄3（美国恐怖片）,https://v.cdnlz17.com/20231016/29881_ab4518e2/index.m3u8
史前巨鳄2（美国恐怖片）,https://v.cdnlz17.com/20231016/29882_3fe4ee1a/index.m3u8
失衡凶间之罪与杀【国语】（香港恐怖片）,https://v.cdnlz11.com/20231016/17788_35646a00/index.m3u8
有只僵尸暗恋你【国语】（香港恐怖片）,https://v.cdnlz17.com/20231014/29627_e6cdb290/index.m3u8
邪咒（香港恐怖片）,https://v.cdnlz17.com/20231014/29624_42f4f9d1/index.m3u8
湘西尸王（香港恐怖片）,https://v.cdnlz17.com/20231014/29623_06cbdadd/index.m3u8
尸家路（香港恐怖片）,https://v.cdnlz17.com/20231014/29619_659639f1/index.m3u8
杀手派对（美国恐怖片）,https://v.cdnlz17.com/20231014/29621_4f9a2add/index.m3u8
末世孤行（美国恐怖片）,https://v.cdnlz17.com/20231014/29618_71ec07c2/index.m3u8
猛鬼医院（香港恐怖片）,https://v.cdnlz17.com/20231014/29616_f97cd9b2/index.m3u8
猛鬼迫人【国语】（香港恐怖片）,https://v.cdnlz17.com/20231014/29613_c8b2cf27/index.m3u8
猛鬼诺言（香港恐怖片）,https://v.cdnlz17.com/20231014/29614_b8fa41e5/index.m3u8
猛鬼出笼2艳鬼发狂（香港恐怖片）,https://v.cdnlz17.com/20231014/29612_423934b5/index.m3u8
猛鬼出笼（香港恐怖片）,https://v.cdnlz17.com/20231014/29615_8c3ea444/index.m3u8
美人鱼旅馆（意大利 / 西班牙恐怖片）,https://v.cdnlz17.com/20231014/29611_5e3ac67a/index.m3u8
美国哥特（英国恐怖片）,https://v.cdnlz17.com/20231014/29608_21156158/index.m3u8
灵幻小姐【国语】（香港恐怖片）,https://v.cdnlz17.com/20231014/29610_227f619f/index.m3u8
恐怖异人馆（美国恐怖片）,https://v.cdnlz17.com/20231014/29604_78ffdaf0/index.m3u8
鬼域2006【国语】（香港恐怖片）,https://v.cdnlz17.com/20231014/29603_a8c8d528/index.m3u8
鬼胎（香港恐怖片）,https://v.cdnlz17.com/20231014/29602_b3017746/index.m3u8
古镜幽魂（香港恐怖片）,https://v.cdnlz17.com/20231014/29601_38fd1681/index.m3u8
隔世鬼奸情（香港恐怖片）,https://v.cdnlz17.com/20231014/29600_a00ca854/index.m3u8
夺魄勾魂【国语】（香港恐怖片）,https://v.cdnlz17.com/20231014/29596_55260bbe/index.m3u8
穿梭玉女降（香港恐怖片）,https://v.cdnlz17.com/20231014/29597_8d3da44f/index.m3u8
半暹降【国语】（香港恐怖片）,https://v.cdnlz17.com/20231014/29593_f9bd07d8/index.m3u8
霸王花之捉鬼女天师【国语】（香港恐怖片）,https://v.cdnlz17.com/20231014/29592_62f327c5/index.m3u8
富江3：重生（日本恐怖片）,https://v.cdnlz11.com/20231015/17774_a0e29627/index.m3u8
宠物坟场2019（美国恐怖片）,https://v.cdnlz11.com/20231015/17772_83a57fd8/index.m3u8
猛鬼山坟2【国语】（香港恐怖片）,https://v.cdnlz17.com/20231012/29397_fff1a89c/index.m3u8
猛鬼山坟【国语】（香港恐怖片）,https://v.cdnlz17.com/20231012/29398_6c0a6895/index.m3u8
生化特警之丧尸任务【国语】（香港恐怖片）,https://v.cdnlz17.com/20231012/29399_cea1dfa6/index.m3u8
蜘蛛灾2（美国恐怖片）,https://v1.cdnlz1.com/20231010/22583_4032173a/index.m3u8
致命录像带85（美国恐怖片）,https://v.cdnlz11.com/20231009/17711_c291ce00/index.m3u8
